#  TLB experiment
#  page size = 4096 bytes
#  max pages = 4096
#  total number or references = 1 Mi

#pages	 proc		 sum
373	 0.003157	 1048503
374	 0.003155	 1048322
375	 0.003153	 1048500
376	 0.003200	 1048288
377	 0.003158	 1048437
378	 0.003155	 1048572
379	 0.003163	 1048314
380	 0.003151	 1048420
381	 0.003155	 1048512
382	 0.003152	 1048208
383	 0.005238	 1048271
384	 0.003159	 1048320
385	 0.003184	 1048355
386	 0.003248	 1048376
387	 0.003151	 1048383
388	 0.003482	 1048376
389	 0.003158	 1048355
390	 0.003177	 1048320
391	 0.003154	 1048271
392	 0.003152	 1048208
393	 0.003149	 1048524
394	 0.003165	 1048434
395	 0.003155	 1048330
396	 0.003155	 1048212
397	 0.003152	 1048477
398	 0.003154	 1048332
399	 0.003155	 1048572
400	 0.003153	 1048400
401	 0.003152	 1048214
402	 0.003150	 1048416
403	 0.003150	 1048203
404	 0.003150	 1048380
405	 0.003152	 1048545
406	 0.003153	 1048292
407	 0.003159	 1048432
408	 0.003154	 1048560
409	 0.003152	 1048267
410	 0.003159	 1048370
411	 0.003151	 1048461
412	 0.003153	 1048540
413	 0.003150	 1048194
414	 0.003149	 1048248
415	 0.003149	 1048290
416	 0.003149	 1048320
417	 0.003156	 1048338
418	 0.003154	 1048344
419	 0.003153	 1048338
420	 0.003153	 1048320
421	 0.003149	 1048290
422	 0.003151	 1048248
423	 0.003151	 1048194
424	 0.003160	 1048552
425	 0.003152	 1048475
426	 0.003155	 1048386
427	 0.003152	 1048285
428	 0.003151	 1048172
429	 0.003151	 1048476
430	 0.003150	 1048340
431	 0.003151	 1048192
432	 0.003152	 1048464
433	 0.003150	 1048293
434	 0.003155	 1048544
435	 0.003148	 1048350
436	 0.003149	 1048144
437	 0.003149	 1048363
438	 0.003149	 1048572
439	 0.003158	 1048332
440	 0.003150	 1048520
441	 0.003153	 1048257
442	 0.003155	 1048424
443	 0.003151	 1048138
444	 0.003150	 1048284
445	 0.003148	 1048420
446	 0.003156	 1048546
447	 0.003150	 1048215
448	 0.003149	 1048320
449	 0.003146	 1048415
450	 0.003157	 1048500
451	 0.003152	 1048575
452	 0.003149	 1048188
453	 0.003148	 1048242
454	 0.003155	 1048286
455	 0.003147	 1048320
456	 0.003147	 1048344
457	 0.003148	 1048358
458	 0.003154	 1048362
459	 0.003147	 1048356
460	 0.003149	 1048340
461	 0.003149	 1048314
462	 0.003148	 1048278
463	 0.003146	 1048232
464	 0.003211	 1048176
465	 0.003152	 1048575
466	 0.003149	 1048500
467	 0.003148	 1048415
468	 0.003146	 1048320
469	 0.003147	 1048215
470	 0.003150	 1048570
471	 0.003148	 1048446
472	 0.003148	 1048312
473	 0.003150	 1048168
474	 0.003149	 1048488
475	 0.003146	 1048325
476	 0.003148	 1048152
477	 0.003148	 1048446
478	 0.003147	 1048254
479	 0.003150	 1048531
480	 0.003148	 1048320
481	 0.003147	 1048099
482	 0.003147	 1048350
483	 0.003149	 1048110
484	 0.003149	 1048344
485	 0.003148	 1048570
486	 0.003148	 1048302
487	 0.003145	 1048511
488	 0.003149	 1048224
489	 0.003154	 1048416
490	 0.003148	 1048110
491	 0.003149	 1048285
492	 0.003147	 1048452
493	 0.003147	 1048118
494	 0.003146	 1048268
495	 0.003147	 1048410
496	 0.003146	 1048544
497	 0.003146	 1048173
498	 0.003147	 1048290
499	 0.003153	 1048399
500	 0.003149	 1048500
501	 0.003144	 1048092
502	 0.003171	 1048176
503	 0.003147	 1048252
504	 0.003147	 1048320
505	 0.003152	 1048380
506	 0.003145	 1048432
507	 0.003146	 1048476
508	 0.003145	 1048512
509	 0.003146	 1048540
510	 0.003146	 1048560
511	 0.003147	 1048572
512	 0.003149	 1048576
513	 0.003147	 1048572
514	 0.003147	 1048560
515	 0.003146	 1048540
516	 0.003149	 1048512
517	 0.003148	 1048476
518	 0.003147	 1048432
519	 0.003145	 1048380
520	 0.003145	 1048320
521	 0.003150	 1048252
522	 0.003146	 1048176
523	 0.003145	 1048092
524	 0.003146	 1048524
525	 0.003143	 1048425
526	 0.003147	 1048318
527	 0.003147	 1048203
528	 0.003146	 1048080
529	 0.003144	 1048478
530	 0.003146	 1048340
531	 0.003146	 1048194
532	 0.003145	 1048572
533	 0.003145	 1048411
534	 0.003143	 1048242
535	 0.003148	 1048065
536	 0.003147	 1048416
537	 0.003152	 1048224
538	 0.003148	 1048562
539	 0.003143	 1048355
540	 0.003146	 1048140
541	 0.003146	 1048458
542	 0.003146	 1048228
543	 0.003143	 1048533
544	 0.003145	 1048288
545	 0.003144	 1048035
546	 0.003146	 1048320
547	 0.003144	 1048052
548	 0.003145	 1048324
549	 0.003146	 1048041
550	 0.003155	 1048300
551	 0.003149	 1048553
552	 0.003145	 1048248
553	 0.003152	 1048488
554	 0.003145	 1048168
555	 0.003145	 1048395
556	 0.003143	 1048060
557	 0.003142	 1048274
558	 0.003145	 1048482
559	 0.003143	 1048125
560	 0.003146	 1048320
561	 0.003147	 1048509
562	 0.003143	 1048130
563	 0.003146	 1048306
564	 0.003144	 1048476
565	 0.003144	 1048075
566	 0.003145	 1048232
567	 0.003143	 1048383
568	 0.003147	 1048528
569	 0.003150	 1048098
570	 0.003144	 1048230
571	 0.003144	 1048356
572	 0.003209	 1048476
573	 0.003154	 1048017
574	 0.003149	 1048124
575	 0.003148	 1048225
576	 0.004698	 1048320
577	 0.003768	 1048409
578	 0.003149	 1048492
579	 0.003147	 1048569
580	 0.003196	 1048060
581	 0.003149	 1048124
582	 0.003213	 1048182
583	 0.003148	 1048234
584	 0.003156	 1048280
585	 0.003150	 1048320
586	 0.003148	 1048354
587	 0.003148	 1048382
588	 0.003145	 1048404
589	 0.003148	 1048420
590	 0.003148	 1048430
591	 0.003148	 1048434
592	 0.003157	 1048432
593	 0.003146	 1048424
594	 0.003147	 1048410
595	 0.003146	 1048390
596	 0.003156	 1048364
597	 0.003146	 1048332
598	 0.003143	 1048294
599	 0.003146	 1048250
600	 0.003150	 1048200
601	 0.003147	 1048144
602	 0.003146	 1048082
603	 0.003144	 1048014
604	 0.003147	 1048544
605	 0.003146	 1048465
606	 0.003147	 1048380
607	 0.003145	 1048289
608	 0.003146	 1048192
609	 0.003145	 1048089
610	 0.003146	 1047980
611	 0.003147	 1048476
612	 0.003143	 1048356
613	 0.003146	 1048230
614	 0.003145	 1048098
615	 0.003145	 1048575
616	 0.003152	 1048432
617	 0.003144	 1048283
618	 0.003147	 1048128
619	 0.003145	 1047967
620	 0.003146	 1048420
621	 0.003145	 1048248
622	 0.003145	 1048070
623	 0.003146	 1048509
624	 0.003145	 1048320
625	 0.003144	 1048125
626	 0.003143	 1048550
627	 0.003145	 1048344
628	 0.003145	 1048132
629	 0.003146	 1048543
630	 0.003146	 1048320
631	 0.003142	 1048091
632	 0.003152	 1048488
633	 0.003146	 1048248
634	 0.003144	 1048002
635	 0.003143	 1048385
636	 0.003144	 1048128
637	 0.003147	 1048502
638	 0.003145	 1048234
639	 0.003144	 1047960
640	 0.003144	 1048320
641	 0.003144	 1048035
642	 0.003146	 1048386
643	 0.003143	 1048090
644	 0.003152	 1048432
645	 0.003142	 1048125
646	 0.003145	 1048458
647	 0.003144	 1048140
648	 0.003151	 1048464
649	 0.004623	 1048135
650	 0.004955	 1048450
651	 0.005064	 1048110
652	 0.005076	 1048416
653	 0.005169	 1048065
654	 0.005271	 1048362
655	 0.005218	 1048000
656	 0.005300	 1048288
657	 0.005357	 1048572
658	 0.005534	 1048194
659	 0.005565	 1048469
660	 0.005519	 1048080
661	 0.005609	 1048346
662	 0.005524	 1047946
663	 0.005732	 1048203
664	 0.005701	 1048456
665	 0.005720	 1048040
666	 0.005705	 1048284
667	 0.005713	 1048524
668	 0.005676	 1048092
669	 0.005739	 1048323
670	 0.005676	 1048550
671	 0.005723	 1048102
672	 0.005672	 1048320
673	 0.005712	 1048534
674	 0.005679	 1048070
675	 0.005700	 1048275
676	 0.005690	 1048476
677	 0.005682	 1047996
678	 0.005644	 1048188
679	 0.005750	 1048376
680	 0.005559	 1048560
681	 0.006082	 1048059
682	 0.004502	 1048234
683	 0.004222	 1048405
684	 0.004060	 1048572
685	 0.004079	 1048050
686	 0.004914	 1048208
687	 0.004170	 1048362
688	 0.004080	 1048512
689	 0.004010	 1047969
690	 0.003994	 1048110
691	 0.003985	 1048247
692	 0.003981	 1048380
693	 0.004019	 1048509
694	 0.004010	 1047940
695	 0.004026	 1048060
696	 0.004041	 1048176
697	 0.004232	 1048288
698	 0.004217	 1048396
699	 0.004195	 1048500
700	 0.004263	 1047900
701	 0.004346	 1047995
702	 0.004349	 1048086
703	 0.004333	 1048173
704	 0.004368	 1048256
705	 0.004355	 1048335
706	 0.004315	 1048410
707	 0.004341	 1048481
708	 0.004339	 1048548
709	 0.004340	 1047902
710	 0.004355	 1047960
711	 0.004324	 1048014
712	 0.004749	 1048064
713	 0.004653	 1048110
714	 0.006035	 1048152
715	 0.006192	 1048190
716	 0.006485	 1048224
717	 0.006679	 1048254
718	 0.005988	 1048280
719	 0.006319	 1048302
720	 0.006789	 1048320
721	 0.006342	 1048334
722	 0.006915	 1048344
723	 0.007157	 1048350
724	 0.007003	 1048352
725	 0.007212	 1048350
726	 0.007142	 1048344
727	 0.007112	 1048334
728	 0.007112	 1048320
729	 0.007155	 1048302
730	 0.007228	 1048280
731	 0.006802	 1048254
732	 0.006756	 1048224
733	 0.006747	 1048190
734	 0.006751	 1048152
735	 0.006723	 1048110
736	 0.007342	 1048064
737	 0.007355	 1048014
738	 0.007292	 1047960
739	 0.007338	 1047902
740	 0.007334	 1047840
741	 0.007340	 1048515
742	 0.007332	 1048446
743	 0.007330	 1048373
744	 0.007388	 1048296
745	 0.007374	 1048215
746	 0.007535	 1048130
747	 0.007582	 1048041
748	 0.007519	 1047948
749	 0.007527	 1047851
750	 0.007574	 1048500
751	 0.007511	 1048396
752	 0.007551	 1048288
753	 0.007583	 1048176
754	 0.007510	 1048060
755	 0.007539	 1047940
756	 0.007528	 1048572
757	 0.007522	 1048445
758	 0.007507	 1048314
759	 0.007510	 1048179
760	 0.007510	 1048040
761	 0.007488	 1047897
762	 0.007475	 1048512
763	 0.007480	 1048362
764	 0.007469	 1048208
765	 0.007425	 1048050
766	 0.007488	 1047888
767	 0.007425	 1048489
768	 0.007468	 1048320
769	 0.007490	 1048147
770	 0.007427	 1047970
771	 0.007471	 1048560
772	 0.007457	 1048376
773	 0.007475	 1048188
774	 0.007454	 1047996
775	 0.007442	 1048575
776	 0.007434	 1048376
777	 0.007425	 1048173
778	 0.007407	 1047966
779	 0.007411	 1048534
780	 0.006558	 1048320
781	 0.005353	 1048102
782	 0.005284	 1047880
783	 0.005304	 1048437
784	 0.005310	 1048208
785	 0.005284	 1047975
786	 0.005217	 1048524
787	 0.005112	 1048284
788	 0.005056	 1048040
789	 0.005050	 1047792
790	 0.004932	 1048330
791	 0.004980	 1048075
792	 0.005073	 1047816
793	 0.005139	 1048346
794	 0.005191	 1048080
795	 0.005162	 1047810
796	 0.005176	 1048332
797	 0.005190	 1048055
798	 0.005143	 1048572
799	 0.005179	 1048288
800	 0.005126	 1048000
801	 0.005143	 1048509
802	 0.007075	 1048214
803	 0.007319	 1047915
804	 0.007310	 1048416
805	 0.007311	 1048110
806	 0.007296	 1047800
807	 0.007289	 1048293
808	 0.007387	 1047976
809	 0.007451	 1048464
810	 0.007776	 1048140
811	 0.007791	 1047812
812	 0.007937	 1048292
813	 0.008025	 1047957
814	 0.007962	 1048432
815	 0.008122	 1048090
816	 0.008118	 1048560
817	 0.007953	 1048211
818	 0.007525	 1047858
819	 0.007548	 1048320
820	 0.007567	 1047960
821	 0.007494	 1048417
822	 0.007520	 1048050
823	 0.005807	 1048502
824	 0.005652	 1048128
825	 0.005563	 1048575
826	 0.005585	 1048194
827	 0.005693	 1047809
828	 0.005906	 1048248
829	 0.005885	 1047856
830	 0.005909	 1048290
831	 0.007285	 1047891
832	 0.007299	 1048320
833	 0.007294	 1047914
834	 0.007289	 1048338
835	 0.006354	 1047925
836	 0.005540	 1048344
837	 0.005747	 1047924
838	 0.005802	 1048338
839	 0.007326	 1047911
840	 0.007734	 1048320
841	 0.007258	 1047886
842	 0.007305	 1048290
843	 0.007261	 1047849
844	 0.007282	 1048248
845	 0.007268	 1047800
846	 0.007287	 1048194
847	 0.007274	 1047739
848	 0.007268	 1048128
849	 0.007105	 1048515
850	 0.005574	 1048050
851	 0.007235	 1048432
852	 0.007278	 1047960
853	 0.007211	 1048337
854	 0.007239	 1047858
855	 0.007225	 1048230
856	 0.007232	 1047744
857	 0.007223	 1048111
858	 0.007197	 1048476
859	 0.007199	 1047980
860	 0.007191	 1048340
861	 0.007142	 1047837
862	 0.007210	 1048192
863	 0.007146	 1048545
864	 0.007178	 1048032
865	 0.007132	 1048380
866	 0.007150	 1047860
867	 0.007270	 1048203
868	 0.007246	 1048544
869	 0.007262	 1048014
870	 0.007256	 1048350
871	 0.007211	 1047813
872	 0.007271	 1048144
873	 0.007210	 1048473
874	 0.007240	 1047926
875	 0.007267	 1048250
876	 0.007221	 1048572
877	 0.007255	 1048015
878	 0.007236	 1048332
879	 0.007245	 1047768
880	 0.007239	 1048080
881	 0.007228	 1048390
882	 0.007253	 1047816
883	 0.007248	 1048121
884	 0.007217	 1048424
885	 0.007261	 1047840
886	 0.007198	 1048138
887	 0.007229	 1048434
888	 0.007213	 1047840
889	 0.007212	 1048131
890	 0.007205	 1048420
891	 0.007039	 1047816
892	 0.007196	 1048100
893	 0.007955	 1048382
894	 0.007701	 1047768
895	 0.007963	 1048045
896	 0.007939	 1048320
897	 0.007922	 1047696
898	 0.007433	 1047966
899	 0.007549	 1048234
900	 0.006136	 1048500
901	 0.005883	 1047863
902	 0.005535	 1048124
903	 0.005455	 1048383
904	 0.005508	 1047736
905	 0.005473	 1047990
906	 0.005439	 1048242
907	 0.005278	 1048492
908	 0.005467	 1047832
909	 0.005372	 1048077
910	 0.005457	 1048320
911	 0.005371	 1048561
912	 0.005374	 1047888
913	 0.005297	 1048124
914	 0.005316	 1048358
915	 0.005635	 1047675
916	 0.005593	 1047904
917	 0.005650	 1048131
918	 0.005725	 1048356
919	 0.005826	 1047660
920	 0.005939	 1047880
921	 0.005969	 1048098
922	 0.005953	 1048314
923	 0.006013	 1048528
924	 0.007602	 1047816
925	 0.008533	 1048025
926	 0.008498	 1048232
927	 0.008663	 1048437
928	 0.008697	 1047712
929	 0.008712	 1047912
930	 0.008709	 1048110
931	 0.008694	 1048306
932	 0.008712	 1048500
933	 0.008701	 1047759
934	 0.008777	 1047948
935	 0.008873	 1048135
936	 0.008839	 1048320
937	 0.008751	 1048503
938	 0.008755	 1047746
939	 0.008773	 1047924
940	 0.008717	 1048100
941	 0.008808	 1048274
942	 0.008683	 1048446
943	 0.008743	 1047673
944	 0.008766	 1047840
945	 0.008669	 1048005
946	 0.008775	 1048168
947	 0.008876	 1048329
948	 0.008817	 1048488
949	 0.008709	 1047696
950	 0.008806	 1047850
951	 0.008808	 1048002
952	 0.008879	 1048152
953	 0.008726	 1048300
954	 0.008740	 1048446
955	 0.008735	 1047635
956	 0.009268	 1047776
957	 0.008635	 1047915
958	 0.008911	 1048052
959	 0.009180	 1048187
960	 0.009007	 1048320
961	 0.008991	 1048451
962	 0.009170	 1047618
963	 0.008971	 1047744
964	 0.009094	 1047868
965	 0.010607	 1047990
966	 0.009077	 1048110
967	 0.009111	 1048228
968	 0.009280	 1048344
969	 0.009330	 1048458
970	 0.010014	 1048570
971	 0.009812	 1047709
972	 0.010314	 1047816
973	 0.008223	 1047921
974	 0.007521	 1048024
975	 0.007350	 1048125
976	 0.007419	 1048224
977	 0.007366	 1048321
978	 0.006753	 1048416
979	 0.006711	 1048509
980	 0.006677	 1047620
981	 0.006714	 1047708
982	 0.006776	 1047794
983	 0.006752	 1047878
984	 0.006726	 1047960
985	 0.007348	 1048040
986	 0.008888	 1048118
987	 0.009054	 1048194
988	 0.009117	 1048268
989	 0.009106	 1048340
990	 0.009114	 1048410
991	 0.009166	 1048478
992	 0.009675	 1048544
993	 0.009607	 1047615
994	 0.009627	 1047676
995	 0.009800	 1047735
996	 0.009817	 1047792
997	 0.009871	 1047847
998	 0.009817	 1047900
999	 0.009793	 1047951
1000	 0.009803	 1048000
1001	 0.009799	 1048047
1002	 0.009821	 1048092
1003	 0.009793	 1048135
1004	 0.009777	 1048176
1005	 0.009798	 1048215
1006	 0.009788	 1048252
1007	 0.009813	 1048287
1008	 0.009770	 1048320
1009	 0.009769	 1048351
1010	 0.009785	 1048380
1011	 0.009808	 1048407
1012	 0.009800	 1048432
1013	 0.009783	 1048455
1014	 0.009815	 1048476
1015	 0.009801	 1048495
1016	 0.009825	 1048512
1017	 0.009792	 1048527
1018	 0.009797	 1048540
1019	 0.008589	 1048551
1020	 0.007186	 1048560
1021	 0.009313	 1048567
1022	 0.009533	 1048572
1023	 0.009590	 1048575
1024	 0.009777	 1048576
1025	 0.009797	 1048575
1026	 0.009785	 1048572
1027	 0.009898	 1048567
1028	 0.009905	 1048560
1029	 0.009910	 1048551
1030	 0.009849	 1048540
1031	 0.009828	 1048527
1032	 0.009844	 1048512
1033	 0.009839	 1048495
1034	 0.009877	 1048476
1035	 0.009851	 1048455
1036	 0.008885	 1048432
1037	 0.010550	 1048407
1038	 0.010680	 1048380
1039	 0.011113	 1048351
1040	 0.010438	 1048320
1041	 0.011218	 1048287
1042	 0.011375	 1048252
1043	 0.011343	 1048215
1044	 0.010502	 1048176
1045	 0.010409	 1048135
1046	 0.010421	 1048092
1047	 0.010443	 1048047
1048	 0.010425	 1048000
1049	 0.010429	 1047951
1050	 0.010444	 1047900
1051	 0.010408	 1047847
1052	 0.010445	 1047792
1053	 0.010410	 1047735
1054	 0.010399	 1047676
1055	 0.010403	 1047615
1056	 0.010386	 1047552
1057	 0.010411	 1048544
1058	 0.010374	 1048478
1059	 0.010422	 1048410
1060	 0.010363	 1048340
1061	 0.010349	 1048268
1062	 0.010344	 1048194
1063	 0.010354	 1048118
